mysql_version,sid,latency,innodb_adaptive_flushing_lwm,innodb_adaptive_hash_index,innodb_adaptive_max_sleep_delay,innodb_buffer_pool_instances,innodb_buffer_pool_size,innodb_change_buffering,innodb_io_capacity,innodb_log_file_size,innodb_max_dirty_pages_pct,innodb_max_dirty_pages_pct_lwm,innodb_sync_array_size,innodb_thread_concurrency,max_heap_table_size,thread_cache_size,tmp_table_size,binlog_cache_size,binlog_max_flush_queue_time,binlog_stmt_cache_size,eq_range_index_dive_limit,host_cache_size,innodb_adaptive_flushing,innodb_autoextend_increment,innodb_buffer_pool_dump_now,innodb_buffer_pool_load_at_startup,innodb_buffer_pool_load_now,innodb_change_buffer_max_size,innodb_commit_concurrency,innodb_compression_failure_threshold_pct,innodb_compression_level,innodb_compression_pad_pct_max,innodb_concurrency_tickets,innodb_flush_log_at_timeout,innodb_flush_neighbors,innodb_flushing_avg_loops,innodb_ft_cache_size,innodb_ft_result_cache_limit,innodb_ft_sort_pll_degree,innodb_io_capacity_max,innodb_lock_wait_timeout,innodb_log_buffer_size,innodb_lru_scan_depth,innodb_max_purge_lag,innodb_max_purge_lag_delay,innodb_old_blocks_pct,innodb_old_blocks_time,innodb_online_alter_log_max_size,innodb_page_size,innodb_purge_batch_size,innodb_purge_threads,innodb_random_read_ahead,innodb_read_ahead_threshold,innodb_read_io_threads,innodb_replication_delay,innodb_rollback_segments,innodb_sort_buffer_size,innodb_spin_wait_delay,innodb_sync_spin_loops,innodb_thread_sleep_delay,innodb_use_native_aio,innodb_write_io_threads,join_buffer_size,lock_wait_timeout,max_binlog_cache_size,max_binlog_size,max_binlog_stmt_cache_size,max_delayed_threads,max_insert_delayed_threads,max_join_size,max_length_for_sort_data,max_seeks_for_key,max_sort_length,max_sp_recursion_depth,max_tmp_tables,max_write_lock_count,metadata_locks_cache_size,optimizer_prune_level,optimizer_search_depth,preload_buffer_size,query_alloc_block_size,query_cache_limit,query_cache_min_res_unit,query_cache_size,query_cache_type,query_cache_wlock_invalidate,query_prealloc_size,range_alloc_block_size,read_buffer_size,read_rnd_buffer_size,slave_checkpoint_group,slave_checkpoint_period,slave_parallel_workers,slave_pending_jobs_size_max,sort_buffer_size,stored_program_cache,table_definition_cache,table_open_cache,table_open_cache_instances,thread_stack,timed_mutexes,transaction_alloc_block_size,transaction_prealloc_size
MySQL 5.7.33,305,419.54000000,10,ON,150000,1,536870912,all,200,50331648,75.000000,0.000000,1,0,134217728,9,134217728,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,1048576,4096,1048576,OFF,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,2000,4000,16,262144,-,8192,4096
MySQL 5.7.40,2521,17.72700000,10,ON,150000,1,134217728,all,200,50331648,75.000000,0.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,1048576,4096,1048576,OFF,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,1400,2000,16,262144,-,8192,4096
MySQL 5.7.34,431,22.64000000,10,ON,150000,1,1073741824,all,200,134217728,75.000000,0.000000,1,0,16777216,8,268435456,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,5242880,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,1664,2419,16,262144,-,8192,4096
MySQL 5.7.33,196,7.36000000,10,ON,150000,1,1342177280,all,200,155189248,75.000000,0.000000,1,0,268435456,8,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,16777216,256,16768,32663,16,262144,-,8192,4096
MySQL 5.7.33,185,13.91900000,10,ON,150000,1,1610612736,all,200,201326592,75.000000,0.000000,1,0,67108864,8,33554432,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,8388608,256,8192,16384,16,196608,-,8192,4096
MySQL 5.7.38,2312,126.27140000,10,ON,150000,19,20401094656,all,200,2550136832,75.000000,0.000000,1,0,16777216,28,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,524288,512,300,0,16777216,524288,256,1408,2048,16,262144,-,8192,4096
MySQL 5.7.35,206,9.67550000,10,ON,150000,1,939524096,all,200,117440512,75.000000,0.000000,1,0,268435456,12,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,2432,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,1664,2395,16,262144,-,8192,4096
MySQL 5.7.40,2545,71.55573330,10,ON,150000,1,1610612736,all,200,201326592,75.000000,0.000000,1,0,16777216,100,16777216,32768,0,32768,200,309,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,1400,2000,16,196608,-,8192,4096
MySQL 5.7.33,986,1070.66800000,10,ON,150000,2,2952790016,all,200,369098752,75.000000,0.000000,1,0,268435456,8,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,33152,65431,16,262144,-,8192,4096
MySQL 5.7.33,182,24.44800000,10,ON,150000,2,2147483648,all,200,536870912,75.000000,0.000000,1,0,268435456,8,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,16777216,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,33554432,4096,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,4000,65431,16,262144,-,8192,4096
MySQL 8.0.32,2508,37.73700000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,24,16777216,32768,0,32768,200,703,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,16,0,128,1048576,6,30,10000,ON,16,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2432,3995,16,1048576,-,8192,4096
MySQL 5.7.40,2168,9.48700000,10,ON,150000,2,2952790016,all,200,369098752,75.000000,0.000000,1,0,16777216,8,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,1400,2000,16,196608,-,8192,4096
MySQL 8.0.33,840,10.25100000,10,ON,150000,4,4831838208,all,200,603979776,90.000000,10.000000,1,0,268435456,32,268435456,32768,0,32768,200,309,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,0,134217728,262144,256,2432,4096,16,286720,-,8192,4096
MySQL 5.7.30,184,31.30000000,10,ON,150000,1,1073741824,all,200,134217728,75.000000,0.000000,1,0,268435456,16,268435456,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,4480,8192,16,262144,-,8192,4096
MySQL 5.7.33,182,24.75500000,10,ON,150000,2,2147483648,all,200,536870912,75.000000,0.000000,1,0,268435456,8,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,16777216,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,33554432,4096,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,4000,65431,16,262144,-,8192,4096
MySQL 8.0.32,2508,37.73700000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,24,16777216,32768,0,32768,200,703,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,16,0,128,1048576,6,30,10000,ON,16,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2432,3995,16,1048576,-,8192,4096
MySQL 8.0.33,2641,7.56373330,10,ON,150000,8,8589934592,all,200,50331648,90.000000,10.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2000,4000,16,1048576,-,8192,4096
MySQL 8.0.18,2653,199.67800000,10,ON,150000,10,10737418240,all,200,1342177280,90.000000,10.000000,1,0,134217728,108,134217728,32768,0,32768,200,853,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,64,0,128,1048576,6,30,10000,ON,64,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,3145728,4194304,512,300,0,134217728,4194304,256,1664,2495,16,196608,-,8192,4096
MySQL 8.0.33,839,21.06495000,10,ON,150000,2,2684354560,all,200,335544320,90.000000,10.000000,1,0,268435456,12,268435456,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2432,4096,16,1048576,-,8192,4096
MySQL 8.0.33,2548,7.47100000,10,ON,150000,5,5368709120,all,5000,402653184,90.000000,10.000000,1,0,268435456,24,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,8000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,524288,512,300,4,134217728,524288,256,2432,4096,16,1048576,-,8192,4096
MySQL 5.7.30,184,30.06300000,10,ON,150000,1,1073741824,all,200,134217728,75.000000,0.000000,1,0,268435456,16,268435456,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,4480,8192,16,262144,-,8192,4096
MySQL 8.0.33,2633,11.63600000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2000,4000,16,1048576,-,8192,4096
MySQL 8.0.30,2448,16.79300000,10,ON,150000,1,402653184,all,3072,805306368,90.000000,10.000000,1,0,268435456,128,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,6144,50,16777216,3072,0,0,37,1000,134217728,16384,300,4,OFF,56,24,0,128,1048576,6,30,10000,ON,24,524288,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,1048576,2097152,512,300,4,134217728,3145728,256,4096,8087,16,524288,-,8192,4096
MySQL 8.0.32,2508,37.40000000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,24,16777216,32768,0,32768,200,703,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,16,0,128,1048576,6,30,10000,ON,16,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2432,3995,16,1048576,-,8192,4096
MySQL 5.7.33,305,419.54000000,10,ON,150000,1,536870912,all,200,50331648,75.000000,0.000000,1,0,134217728,9,134217728,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,1048576,4096,1048576,OFF,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,2000,4000,16,262144,-,8192,4096
MySQL 5.7.35,206,9.70573330,10,ON,150000,1,939524096,all,200,117440512,75.000000,0.000000,1,0,268435456,12,268435456,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,2432,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,1664,2395,16,262144,-,8192,4096
MySQL 8.0.32,2509,5.57798330,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2000,4000,16,1048576,-,8192,4096
MySQL 5.7.33,185,10.10900000,10,ON,150000,1,1610612736,all,200,201326592,75.000000,0.000000,1,0,67108864,8,33554432,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,8388608,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,8388608,256,8192,16384,16,196608,-,8192,4096
MySQL 8.0.32,2509,25.94400000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2000,4000,16,1048576,-,8192,4096
MySQL 5.7.40,2521,17.72700000,10,ON,150000,1,134217728,all,200,50331648,75.000000,0.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,1048576,4096,1048576,OFF,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,1400,2000,16,262144,-,8192,4096
MySQL 8.0.33,2633,37.19100000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,9,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2000,4000,16,1048576,-,8192,4096
MySQL 8.0.32,2508,37.40000000,10,ON,150000,1,134217728,all,200,50331648,90.000000,10.000000,1,0,16777216,24,16777216,32768,0,32768,200,703,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,16,0,128,1048576,6,30,10000,ON,16,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,0,32768,8192,-,-,-,-,-,8192,4096,131072,262144,512,300,4,134217728,262144,256,2432,3995,16,1048576,-,8192,4096
MySQL 5.7.21,190,3.46300000,10,ON,150000,8,8589934592,all,200,1946157056,75.000000,0.000000,1,0,268435456,8,268435456,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,16777216,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,4096,134217728,ON,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,65920,130991,16,196608,-,8192,4096
MySQL 5.7.37,985,133.04900000,10,ON,150000,2,2147483648,all,200,268435456,75.000000,0.000000,1,0,201326592,8,201326592,32768,0,32768,200,328,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,4194304,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,33554432,4096,134217728,ON,OFF,8192,4096,1048576,4194304,512,300,0,16777216,1048576,256,1597,2395,16,262144,-,8192,4096
MySQL 5.7.42,2514,451.73200000,10,ON,150000,6,7247757312,all,200,905969664,75.000000,0.000000,1,0,268435456,64,268435456,32768,0,32768,200,527,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,262144,31536000,18446744073709547520,104857600,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,16777216,4096,134217728,OFF,OFF,8192,4096,131072,262144,512,300,0,16777216,67108864,256,1400,2000,16,196608,-,8192,4096
MySQL 5.7.42,2629,371.61900000,10,ON,150000,8,38654705664,all,200,1073741824,75.000000,0.000000,1,0,16777216,500,16777216,32768,0,32768,200,703,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,33554432,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,64,0,128,1048576,6,30,10000,ON,64,524288,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,62,32768,8192,1048576,4096,1048576,OFF,OFF,8192,4096,131072,262144,512,300,0,16777216,262144,256,1147,1495,5,196608,-,8192,4096
MySQL 8.0.33,2785,25.07795000,10,ON,150000,1,805306368,all,200,100663296,75.000000,0.000000,1,0,1345323008,4,1345323008,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,1,30,8000000,2000000000,2,2000,50,167772160,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,10485760,6,30,10000,ON,4,8388608,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,1024,18446744073709551615,1024,0,32,18446744073709551615,1024,1,0,32768,8192,16777216,32512,134217728,ON,OFF,8192,4096,1310720,2097152,512,300,0,16777216,2097152,256,1408,2048,16,262144,-,8192,4096
MySQL 8.0.27,2138,123.91406670,10,ON,150000,1,671088640,all,200,671088640,90.000000,10.000000,1,0,16777216,8,16777216,32768,0,32768,200,279,ON,64,OFF,ON,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,300,4,OFF,56,4,0,128,1048576,6,30,10000,ON,4,524288,31536000,18446744073709547520,1073741824,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,1048576,8388608,512,300,4,134217728,8388608,256,1200,2000,16,196608,-,8192,4096
MySQL 8.0.23,2729,25.81823730,10,OFF,150000,2,1572864000,none,200,50331648,90.000000,10.000000,1,0,16777216,2,16777216,32768,0,32768,200,218,ON,64,OFF,OFF,OFF,25,0,5,6,50,5000,1,0,30,8000000,2000000000,2,2000,50,16777216,1024,0,0,37,1000,134217728,16384,600,1,OFF,56,1,0,128,1048576,6,30,10000,OFF,4,262144,31536000,18446744073709547520,134217728,18446744073709547520,20,20,18446744073709551615,4096,18446744073709551615,1024,0,-,18446744073709551615,-,1,62,32768,8192,-,-,-,-,-,8192,4096,262144,524288,512,300,0,134217728,262144,256,5338,1779,4,262144,-,8192,4096
